50 0.07166063433333335 0.05978098 232
60 0.17617372566666667 0.137056182 343
70 0.2786599826666667 0.268786636 465
80 0.40070866499999996 0.344004274 617
90 0.596553491 0.569708837 785
100 0.8757919456666666 0.844270069 975
110 1.1544472643333332 1.112676388 1162
120 1.4435503506666667 1.427108256 1391
130 2.0030126383333333 1.972096122 1649
140 2.4750797106666664 2.425955203 1927
150 3.208535740333333 3.162555362 2226
160 3.858421292333334 3.836162471 2554
170 4.666703855333334 4.657673966 2852
180 5.691167397000001 5.587320809 3201
190 6.439459552333333 6.353070816 3552
200 7.5287442916666665 7.476871106 3928
210 8.744017756666667 8.69887077 4384
220 10.117702914333334 10.082223827 4808
230 11.60980853 11.565216401 5269
240 13.121541498000001 13.110008232 5740
250 14.877651454666667 14.820776621 6258
260 17.15910543833333 17.004070489 6780
270 19.719528850333333 19.601043066 7329
280 22.101178546 21.905849951 7893
290 25.371029225 25.233021206 8429
300 28.351735012000002 28.271552652 9051
310 32.082786734 31.895323815 9625
320 35.839589198 35.80066649 10269
330 39.35946023066666 39.036535722 10961
340 43.21976628433333 43.102283786 11620
350 48.26367875733333 48.040082071 12321
360 52.47582806366666 52.345794171 12996
370 57.790072672 57.626351484 13705
380 63.12757555533333 62.950716403 14430
390 70.26330742166665 70.115237618 15207
400 75.833723307 75.535514113 15992
410 81.40301079266668 80.987536304 16802
420 88.22086725966666 87.770561753 17641
430 93.94943482866667 93.688821548 18483
440 102.25750382033334 101.879006165 19383
450 110.840941244 110.120952933 20258
460 118.07551714099999 117.644900903 21135
470 126.27572658500002 125.442798349 22051
5 0.0003370343333333333 0.000248489 5
10 0.0008118136666666666 0.000685987 12
15 0.0027457999999999996 0.002537898 25
20 0.006046966666666666 0.005538373 38
25 0.008444949 0.008368514 59
30 0.013007763666666667 0.012908931 80
35 0.020480506666666665 0.020309771 118
40 0.032947918 0.030294655 152
45 0.042098784 0.041471487 187
55 0.08155242933333333 0.081077935 288
65 0.150122081 0.147845225 399
75 0.277438114 0.276163258 533
85 0.41949778899999995 0.41528652 693
95 0.6298414259999999 0.625468431 872
105 0.919872458 0.919224326 1080
115 1.2066460136666668 1.203791012 1269
125 1.5633171516666666 1.554012798 1510
135 2.0977450026666666 2.090440672 1789
145 2.6350065176666666 2.61761079 2065
155 3.3784983336666663 3.35623255 2389
165 4.073594510333334 4.05301667 2690
175 4.930376427333333 4.871757196 3020
185 5.775285998666667 5.75764308 3377
195 6.724656121 6.698565026 3724
205 7.892136476666667 7.846549778 4158
215 9.068126573666667 9.010738114 4589
225 10.588134924666667 10.45045113 5030
235 11.925615801000001 11.825960169 5502
245 13.549718114333333 13.404455715 6001
255 15.321960990666668 15.147781125 6515
265 17.769058417666667 17.671581114 7048
275 20.362204146333337 20.137505647 7622
285 23.332679171666665 23.186749176 8176
295 25.942813536333333 25.89860215 8738
305 29.863559618 29.785310935 9340
315 33.358949808 32.906177799 9934
325 36.833130729666664 36.417260467 10620
335 40.183776798000004 40.111739986 11298
345 45.77525411766667 45.18124307 11970
355 49.83195263733333 49.795744325 12665
365 54.95891297333333 54.860112161 13350
375 59.714291956333334 59.519693965 14076
385 65.52975412233333 65.114349601 14804
395 72.24303225633332 71.819204379 15606
405 76.53205662566666 75.68693296 16397
415 83.21916529333333 82.916205909 17245
425 89.73471948133333 89.661898359 18060
435 97.27601973433333 97.129884555 18899
445 104.75215047633333 104.521254717 19799
455 112.86946464233334 112.495147054 20686
465 121.592097269 120.957454499 21609
