555 37.611712649666664 36.819538066 3116
565 41.09245702633333 40.965561523 3218
575 44.605063449 44.393237165 3342
585 45.15892401300001 44.340959779 3439
595 47.97340532733333 47.8908811 3576
605 49.177367230333324 47.847514001 3694
615 51.385239739666666 51.285648244 3792
625 53.65359623533333 53.404953066 3925
635 56.92629568233334 56.673026298 4046
645 60.416502904 60.021537113 4168
655 63.18819849166667 62.143634814 4306
665 66.78175133033334 66.569468143 4406
675 69.941935182 69.613763228 4538
685 75.77023689233333 75.404017632 4665
695 78.24359091833334 75.416657994 4802
705 78.604781037 78.216309878 4954
715 84.02536748033333 83.943414753 5092
725 88.32316846100001 88.007238859 5228
735 92.35393160266666 91.481509629 5385
745 95.44219799466667 94.674430767 5534
755 95.60339961133333 95.098499449 5669
765 100.43288068300001 100.329030277 5811
775 105.40906948499999 104.773873923 5969
785 110.66529702666666 110.42999866 6125
795 112.60129138633333 111.79434996 6302
805 121.09250036766667 120.319133935 6452
