50 0.05088414733333333 0.044022477 104
60 0.07272445366666667 0.064219175 155
70 0.14201830033333335 0.110545135 218
80 0.24785781866666667 0.221684515 289
90 0.31549214733333336 0.285163813 369
100 0.4681988873333333 0.417855538 455
110 0.6636354963333333 0.615481755 546
120 0.7667316183333334 0.74986461 656
130 0.9755315250000001 0.968806665 786
140 1.3671272840000002 1.256243376 920
150 1.689033284 1.65576432 1089
160 2.027889446666667 1.95540194 1252
170 2.4016612643333333 2.375950876 1402
180 3.021057827 2.9091775 1578
190 3.5045577346666668 3.413644717 1758
200 4.022464274333333 3.988546743 1949
210 4.826340967666667 4.81050777 2183
220 5.6266964239999995 5.596350128 2382
230 6.413969140666666 6.319561188 2615
240 7.357207131999999 7.344195574 2858
250 8.350837032 8.301886118 3090
260 9.380421946 9.342031983 3352
270 10.595233634 10.589639543 3616
280 11.786941458333333 11.725034591 3890
290 13.150257697 13.137324069 4136
300 14.673176777999998 14.626515425 4441
310 16.483125471999998 15.873494239 4727
320 17.51561119766667 17.31242282 5047
330 19.135833758666667 19.045502155 5370
340 21.036131979 20.905050367 5701
350 23.176026531666665 23.095289266 6046
360 25.173952064 25.0518414 6372
370 27.766105640333333 27.547771069 6729
380 30.473709965 30.23802224 7098
390 34.02176681666666 33.849864792 7483
400 37.11146475666667 36.934643563 7884
410 41.32308415833333 41.072713644 8331
420 44.072256961666675 43.945566184 8747
430 48.097948556333336 47.670813464 9173
440 53.574455061 53.292035476 9615
450 57.722420565 57.542007177 10051
460 62.245557348 61.954316294 10484
470 64.85291527766667 64.823764408 10930
480 70.07747259733334 69.567906988 11396
490 75.35866497966667 75.215572647 11901
500 80.93277024833333 80.592151598 12378
510 85.96015825666666 85.662858321 12869
520 91.42692298700001 91.141398941 13332
530 97.419198942 96.989039067 13860
540 103.204365528 102.559172034 14401
550 110.11440203900001 109.762845602 14925
560 116.95886883466666 116.408888679 15504
570 123.446816586 122.861290002 16084
5 0.0003123723333333333 0.00021958 4
10 0.0006936126666666668 0.00060336 7
15 0.0018165226666666666 0.001691038 10
20 0.0035834309999999998 0.00288509 16
25 0.006646488 0.006157237 28
30 0.009026162333333332 0.008953079 36
35 0.013420667333333332 0.013066717 54
40 0.01907938266666667 0.018932164 68
45 0.025888162999999995 0.025341646 83
55 0.05130276266666667 0.047136054 129
65 0.08232037433333333 0.081664404 184
75 0.13631094666666668 0.135652073 252
85 0.224198704 0.22374916 328
95 0.33273119166666665 0.329360464 408
105 0.4834740773333333 0.475276643 503
115 0.629535019 0.626633726 599
125 0.8190531060000001 0.806651438 716
135 1.0728366526666668 1.062221785 848
145 1.356482913 1.348839968 1002
155 1.7643445356666667 1.753131037 1176
165 2.147200306666667 2.129823529 1317
175 2.5250207650000003 2.475604798 1488
185 3.093349321 3.076143217 1671
195 3.71100962 3.678729792 1857
205 4.309231140333334 4.289308302 2060
215 5.124131778333333 5.113136508 2280
225 5.855604117333333 5.820309884 2491
235 6.907667399333334 6.856546693 2735
245 7.6907909640000005 7.681838322 2975
255 8.656153115 8.584075964 3215
265 9.802204852000001 9.778828566 3474
275 11.037739440333333 10.90193139 3756
285 12.146008802666666 12.000794957 4015
295 13.621538268 13.602428759 4280
305 14.987388264666668 14.969749672 4579
315 16.447656168333335 16.342029336 4883
325 18.235905427333332 17.672069681 5213
335 19.805775590666666 19.693039122 5540
345 21.555499108333333 21.455539458 5880
355 23.44918490666667 23.43789527 6207
365 25.781032183666667 25.725918886 6553
375 29.251029710666668 29.068042876 6915
385 31.746333479 31.563814524 7281
395 36.066521734 35.9153733 7690
405 38.89144916866667 38.63569598 8100
415 42.83523785833333 42.676634348 8545
425 46.85530710533333 46.521253119 8955
435 50.66489816499999 50.569165159 9383
445 55.19388721833334 54.450954753 9822
455 59.839833164000005 59.540081739 10255
465 64.12563536399999 63.862366535 10721
475 67.23032410133332 66.541775625 11180
485 73.27760782433334 72.997819663 11634
495 78.919899368 78.710303663 12140
505 83.91710101933334 83.325450417 12608
515 86.46783259966666 86.202706777 13074
525 92.28306301466667 91.881614183 13591
535 98.00764544100001 97.657616936 14145
545 105.28776323133332 104.955170367 14655
555 113.04188340633334 111.97485176 15220
565 117.90652705366666 117.702099648 15765
575 123.36312821366668 122.206948237 16366
