50 0.158074634 0.156392618 585
60 0.32682920766666673 0.324718671 868
70 0.5781532946666667 0.574316456 1193
80 0.924331027 0.914846441 1555
90 1.4123856126666665 1.401218627 1976
100 2.073636957333333 2.050828429 2454
110 2.7709512133333334 2.765540225 2954
120 3.6145073606666664 3.599416847 3529
130 4.640783915 4.629591975 4155
140 5.843451029000001 5.814416426 4859
150 7.227656642333334 7.17354324 5593
160 8.769510072333333 8.715661955 6377
170 10.693921921 10.463824477 7159
180 13.116202390666666 13.071441875 8049
190 15.887104541 15.830828546 8968
200 18.92903104033333 18.6590465 9886
210 22.593026818333332 22.508714741 10920
220 26.87749335233333 26.7517174 11997
230 31.317222838000003 31.172545051 13149
240 35.576801511000006 35.410588265 14304
250 40.152339854333334 40.064144919 15551
260 46.034286065 45.90418134 16851
270 52.62833526 52.224734501 18210
280 58.71406083266666 58.666892903 19593
290 66.48189953499998 66.173344054 20959
300 73.63391428866667 73.313011171 22453
310 82.32602737566667 81.519339763 23977
320 90.357675836 90.264404066 25608
330 99.52283859833334 99.193893383 27291
340 109.08966872566667 108.837674903 28976
350 118.94279587633334 118.480113965 30692
360 126.56604353633332 125.834828045 32432
5 0.000594479 0.000417947 9
10 0.0021703233333333336 0.001943579 27
15 0.007170696333333333 0.005539051 61
20 0.013374490000000001 0.012777018 101
25 0.02467799966666667 0.021475812 156
30 0.038117494333333335 0.031932676 212
35 0.06029052166666666 0.049000192 294
40 0.08745226633333332 0.081145441 375
45 0.12503422833333336 0.103939465 472
55 0.27474713766666664 0.225272641 722
65 0.5218768416666667 0.451162795 1016
75 0.7929454843333333 0.741551256 1356
85 1.205348872 1.133606776 1752
95 1.8127654633333332 1.762438962 2219
105 2.5316077 2.49694484 2705
115 3.1962479599999996 3.122119814 3241
125 4.645496854666667 4.152747497 3831
135 5.216950586 5.192699334 4509
145 6.570884059333333 6.538111723 5221
155 8.120610135666666 7.878066807 5992
165 9.594480973666668 9.574127174 6748
175 12.067375964 11.986349074 7613
185 14.603618835666667 14.468828501 8506
195 17.579258314666664 17.522043899 9432
205 21.364093330666662 21.269424058 10401
215 25.264595330333332 25.137885857 11454
225 29.46252723666667 29.25386889 12543
235 33.68966479466667 33.482839141 13715
245 38.384702043666664 38.231885182 14916
255 43.427323349 43.187026679 16187
265 50.08025791066666 49.935506593 17529
275 56.081638348333335 55.792283729 18908
285 61.722122981333335 61.2453143 20305
295 69.19622066 69.051298301 21698
305 78.37468732633333 78.154734697 23220
315 86.85943235366666 85.80776584 24769
325 93.69593396333333 93.280483651 26445
335 101.22717484000002 100.645028108 28119
345 112.89954061533332 112.840743821 29829
355 126.208417688 125.63961237 31533
